Column1;Column1192;Column1193;Column1202;Column1203;Column1212;Column1213;Column1222;Column1223;Column1232;Column1233;Column1242;Column1243;Column1252;Column1253;Column1262;Column1263;Column1272;Column1273;Column1282;Column1283;Column1292;Column1293;Column1302;Column1303;Column132;Column133
1679571725;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;40038;;;;
1679572325;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;40064;;;;
1679572925;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;40064;;;;
1679573525;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;40192;;;;
1679574125;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;40192;;;;
1679574725;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;40192;;;;
1679575325;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;40192;;;;
1679575925;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;40192;;;;
1679576525;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;40192;;;;
1679577125;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;40192;;;;
1679577725;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;40192;;;;
1679578325;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;40192;;;;
1679578925;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;40192;;;;
1679579525;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;40192;;;;
1679580125;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;40192;;;;
1679580725;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;40192;;;;
1679581325;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;40192;;;;
1679581925;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;40192;;;;
1679582525;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;40192;;;;
1679583125;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;40192;;;;
1679583725;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;40192;;;;
1679584325;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41123;;;;
1679584925;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41123;;;;
1679585525;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41123;;;;
1679586125;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41123;;;;
1679586725;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41123;;;;
1679587325;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41123;;;;
1679587925;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41123;;;;
1679588525;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41187;;;;
1679589125;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41187;;;;
1679589725;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41187;;;;
1679590325;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41187;;;;
1679590925;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41187;;;;
1679591525;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41187;;;;
1679592125;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41187;;;;
1679592725;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41187;;;;
1679593325;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41231;;;;
1679593925;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41231;;;;
1679594525;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41231;;;;
1679595125;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41231;;;;
1679595725;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41231;;;;
1679596325;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41231;;;;
1679596925;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41267;;;;
1679597525;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41268;;;;
1679598125;8192;564;4096;1205;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41269;;;;
1679598725;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41269;;;;
1679599325;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41299;;;;
1679599925;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41299;;;;
1679600525;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41324;;;;
1679601125;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41324;;;;
1679601725;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41352;;;;
1679602325;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41364;;;;
1679602925;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41389;;;;
1679603525;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41402;;;;
1679604125;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41407;;;;
1679604725;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41425;;;;
1679605325;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41466;;;;
1679605925;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41472;;;;
1679606525;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41472;;;;
1679607125;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41472;;;;
1679607725;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41472;;;;
1679608325;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41472;;;;
1679608925;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41472;;;;
1679609525;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41472;;;;
1679610125;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41472;;;;
1679610725;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41472;;;;
1679611325;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41472;;;;
1679611925;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41472;;;;
1679612525;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41472;;;;
1679613125;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41489;;;;
1679613725;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41492;;;;
1679614325;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41492;;;;
1679614925;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41492;;;;
1679615525;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41492;;;;
1679616125;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41492;;;;
1679616725;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41492;;;;
1679617325;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41492;;;;
1679617925;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41492;;;;
1679618525;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41492;;;;
1679619125;8192;564;4096;1194;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41492;;;;
1679619725;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41492;;;;
1679620325;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41502;;;;
1679620925;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41502;;;;
1679621525;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41502;;;;
1679622125;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41502;;;;
1679622725;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41502;;;;
1679623325;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41502;;;;
1679623925;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41502;;;;
1679624525;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41502;;;;
1679625125;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41502;;;;
1679625725;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41801;;;;
1679626325;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41801;;;;
1679626925;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41801;;;;
1679627525;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41801;;;;
1679628125;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41801;;;;
1679628725;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41801;;;;
1679629325;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41923;;;;
1679629925;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41923;;;;
1679630525;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41923;;;;
1679631125;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41923;;;;
1679631725;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41923;;;;
1679632325;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;42012;;;;
1679632925;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;42012;;;;
1679633525;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;42156;;;;
1679634125;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;42164;;;;
1679634725;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;42178;;;;
1679635325;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;42179;;;;
1679635925;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;42199;;;;
1679636525;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43102;;;;
1679637125;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43102;;;;
1679637725;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43102;;;;
1679638325;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43102;;;;
1679638925;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43102;;;;
1679639525;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43102;;;;
1679640125;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43102;;;;
1679640725;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43102;;;;
1679641325;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43198;;;;
1679641925;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43198;;;;
1679642525;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43286;;;;
1679643125;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43286;;;;
1679643725;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43286;;;;
1679644325;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43286;;;;
1679644925;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43286;;;;
1679645525;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43286;;;;
1679646125;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43286;;;;
1679646725;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43394;;;;
1679647325;8192;564;4096;1201;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43567;;;;
1679647925;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43589;;;;
1679648525;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43622;;;;
1679649125;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43676;;;;
1679649725;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43682;;;;
1679650325;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43682;;;;
1679650925;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43682;;;;
1679651525;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43682;;;;
1679652125;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43682;;;;
1679652725;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43682;;;;
1679653325;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43682;;;;
1679653925;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43682;;;;
1679654525;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43682;;;;
1679655125;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43682;;;;
1679655725;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43682;;;;
1679656325;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43682;;;;
1679656925;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43682;;;;
1679657525;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43682;;;;
1679658125;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43888;;;;
1679658725;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43888;;;;
1679659325;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43888;;;;
1679659925;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43897;;;;
1679660525;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43897;;;;
1679661125;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;44002;;;;
1679661725;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;44002;;;;
1679662325;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;44498;;;;
1679662925;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;44632;;;;
1679663525;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;44833;;;;
1679664125;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;44833;;;;
1679664725;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;44833;;;;
1679665325;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;44833;;;;
1679665925;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;44833;;;;
1679666525;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;44833;;;;
1679667125;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;44833;;;;
1679667725;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;44833;;;;
1679668325;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;45109;;;;
1679668925;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;45109;;;;
1679669525;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;45109;;;;
1679670125;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41102;;;;
1679670725;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41102;;;;
1679671325;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41102;;;;
1679671925;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41102;;;;
1679672525;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41647;;;;
1679673125;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41647;;;;
1679673725;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41893;;;;
1679674325;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;41912;;;;
1679674925;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;42134;;;;
1679675525;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;42134;;;;
1679676125;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;42166;;;;
1679676725;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;42245;;;;
1679677325;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;42321;;;;
1679677925;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;42387;;;;
1679678525;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;42387;;;;
1679679125;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;42387;;;;
1679679725;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;42403;;;;
1679680325;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;42678;;;;
1679680925;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;42701;;;;
1679681525;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;42733;;;;
1679682125;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;42789;;;;
1679682725;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;42922;;;;
1679683325;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;42928;;;;
1679683925;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;42958;;;;
1679684525;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43005;;;;
1679685125;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43005;;;;
1679685725;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43005;;;;
1679686325;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43005;;;;
1679686925;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43005;;;;
1679687525;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43005;;;;
1679688125;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43005;;;;
1679688725;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43141;;;;
1679689325;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43141;;;;
1679689925;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43141;;;;
1679690525;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43146;;;;
1679691125;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43188;;;;
1679691725;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43213;;;;
1679692325;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43213;;;;
1679692925;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43213;;;;
1679693525;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43213;;;;
1679694125;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43213;;;;
1679694725;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43213;;;;
1679695325;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43213;;;;
1679695925;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43213;;;;
1679696525;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43213;;;;
1679697125;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43213;;;;
1679697725;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43213;;;;
1679698325;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43213;;;;
1679698925;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43213;;;;
1679699525;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43213;;;;
1679700125;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43721;;;;
1679700725;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43723;;;;
1679701325;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43728;;;;
1679701925;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43733;;;;
1679702525;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43765;;;;
1679703125;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43792;;;;
1679703725;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43802;;;;
1679704325;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679704925;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679705525;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679706125;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679706725;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679707325;8192;564;4096;1211;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679707925;8192;564;4096;1204;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679708525;8192;564;4096;1204;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679709125;8192;564;4096;1204;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679709725;8192;564;4096;1204;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679710325;8192;564;4096;1204;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679710925;8192;564;4096;1204;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679711525;8192;564;4096;1204;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679712125;8192;564;4096;1204;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679712725;8192;564;4096;1204;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679713325;8192;564;4096;1204;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679713925;8192;564;4096;1204;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679714525;8192;564;4096;1204;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679715125;8192;564;4096;1204;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679715725;8192;564;4096;1204;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679716325;8192;564;4096;1204;2048;750;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679716925;8192;564;4096;1204;2048;755;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679717525;8192;564;4096;1204;2048;755;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679718125;8192;564;4096;1204;2048;755;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679718725;8192;564;4096;1204;2048;755;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679719325;8192;564;4096;1204;2048;755;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679719925;8192;564;4096;1204;2048;755;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679720525;8192;564;4096;1204;2048;755;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679721125;8192;564;4096;1204;2048;755;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679721725;8192;564;4096;1204;2048;755;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
1679722325;8192;564;4096;1204;2048;760;1024;2336;512;1408;256;2336;192;;;;;;;;32;43816;;;;
